Date,Close
6/29/2017,54.98
6/30/2017,55.52
7/1/2017,56.37
7/2/2017,57.49
7/3/2017,56.76
7/4/2017,57.13
7/5/2017,58.29
7/6/2017,57.88
7/7/2017,57.61
7/8/2017,57.48
7/9/2017,57.65
7/10/2017,58.28
7/11/2017,57.7
7/12/2017,58
7/13/2017,58
7/14/2017,57.7
7/15/2017,57.67
7/16/2017,54.41
7/17/2017,54.31
7/18/2017,53.62
7/19/2017,53.96
7/20/2017,53.69
7/21/2017,53.85
7/22/2017,56.04
7/23/2017,54.34
7/24/2017,53.83
7/25/2017,53.39
7/26/2017,53.06
7/27/2017,52.43
7/28/2017,51.77
7/29/2017,51.61
7/30/2017,50.4
7/31/2017,50.61
8/1/2017,51.16
8/2/2017,51.37
8/3/2017,51.08
8/4/2017,50.74
8/5/2017,49.7
8/6/2017,50.74
8/7/2017,49.32
8/8/2017,48.69
8/9/2017,48.75
8/10/2017,49.83
8/11/2017,50.45
8/12/2017,51.91
8/13/2017,52.41
8/14/2017,52.71
8/15/2017,52.89
8/16/2017,53.18
8/17/2017,53.25
8/18/2017,51.94
8/19/2017,51.89
8/20/2017,52.62
8/21/2017,53
8/22/2017,53.13
8/23/2017,52.29
8/24/2017,52.78
8/25/2017,52.76
8/26/2017,52.18
8/27/2017,51.71
8/28/2017,52.79
8/29/2017,52.93
8/30/2017,53.35
8/31/2017,52.98
9/1/2017,53.83
9/2/2017,54.23
9/3/2017,53.9
9/4/2017,53.37
9/5/2017,53.62
9/6/2017,53.48
9/7/2017,52.21
9/8/2017,52.41
9/9/2017,52.46
9/10/2017,52.74
9/11/2017,51.04
9/12/2017,51.65
9/13/2017,52.01
9/14/2017,52.59
9/15/2017,52.24
9/16/2017,52.01
9/17/2017,53.37
9/18/2017,52.57
9/19/2017,50.96
9/20/2017,51.15
9/21/2017,50.03
9/22/2017,49.56
9/23/2017,49.39
9/24/2017,47.6
9/25/2017,47.79
9/26/2017,48.95
9/27/2017,50.22
9/28/2017,49.98
9/29/2017,50.37
9/30/2017,50.3
10/1/2017,50.58
10/2/2017,50.81
10/3/2017,52.38
10/4/2017,51.82
10/5/2017,51.18
10/6/2017,51.7
10/7/2017,51.51
10/8/2017,51.52
10/9/2017,51.25
10/10/2017,51.22
10/11/2017,51
10/12/2017,50.7
10/13/2017,50.74
10/14/2017,50.78
10/15/2017,51.54
10/16/2017,51.43
10/17/2017,51.89
10/18/2017,51.88
10/19/2017,52.08
10/20/2017,51.69
10/21/2017,51.86
10/22/2017,51.84
10/23/2017,52.51
10/24/2017,52.26
10/25/2017,53.28
10/26/2017,52.3
10/27/2017,52.44
10/28/2017,52.02
10/29/2017,52.68
10/30/2017,54.12
10/31/2017,54.72
11/1/2017,54.91
11/2/2017,53.25
11/3/2017,52.88
11/4/2017,52.55
11/5/2017,51.53
11/6/2017,50.96
11/7/2017,50.62
11/8/2017,48.96
11/9/2017,49.71
11/10/2017,49.93
11/11/2017,50.49
11/12/2017,50.45
11/13/2017,50.05
11/14/2017,49.92
11/15/2017,48.76
11/16/2017,48.21
11/17/2017,49.79
11/18/2017,50.64
11/19/2017,50.02
11/20/2017,50.59
11/21/2017,51.19
11/22/2017,50.56
11/23/2017,50.69
11/24/2017,50.49
11/25/2017,51.16
11/26/2017,52.3
11/27/2017,52.32
11/28/2017,51.38
11/29/2017,52.1
11/30/2017,52.52
12/1/2017,52.14
12/2/2017,53.08
12/3/2017,53.38
12/4/2017,54.71
12/5/2017,54.98
12/6/2017,55.79
12/7/2017,55.81
12/8/2017,55.73
12/9/2017,56.23
12/10/2017,55.08
12/11/2017,54.49
12/12/2017,54.48
12/13/2017,54.73
12/14/2017,54.82
12/15/2017,54.58
12/16/2017,54.34
12/17/2017,54.01
12/18/2017,53.37
12/19/2017,52.04
12/20/2017,52.26
12/21/2017,52.79
12/22/2017,53.04
12/23/2017,53.03
12/24/2017,53.49
12/25/2017,53.67
12/26/2017,53.92
12/27/2017,54.03
12/28/2017,54.16
12/29/2017,53.67
12/30/2017,53.86
12/31/2017,53.48
1/1/2018,53.23
1/2/2018,52.92
1/3/2018,53.24
1/4/2018,56.29
1/5/2018,56.74
1/6/2018,57.64
1/7/2018,57.21
1/8/2018,57.04
1/9/2018,56.13
1/10/2018,56.26
1/11/2018,56.98
1/12/2018,57.88
1/13/2018,57.86
1/14/2018,58.24
1/15/2018,58.18
1/16/2018,58.26
1/17/2018,57.85
1/18/2018,57.59
1/19/2018,57.63
1/20/2018,57.79
1/21/2018,57.78
1/22/2018,57.55
1/23/2018,56.83
1/24/2018,56.59
1/25/2018,57.01
1/26/2018,57.56
1/27/2018,57.59
1/28/2018,57.75
1/29/2018,57.64
1/30/2018,56.72
1/31/2018,55.93
2/1/2018,55.78
2/2/2018,55.53
2/3/2018,55.94
2/4/2018,55.47
2/5/2018,54.91
2/6/2018,54
2/7/2018,54.49
2/8/2018,54.15
2/9/2018,54.35
2/10/2018,54.18
2/11/2018,53.6
2/12/2018,54.08
2/13/2018,54.63
2/14/2018,55.25
2/15/2018,54.94
2/16/2018,54.9
2/17/2018,54.32
2/18/2018,54.08
2/19/2018,53.98
2/20/2018,54.84
2/21/2018,54.35
2/22/2018,54.13
2/23/2018,54.29
2/24/2018,54.37
2/25/2018,54.3
2/26/2018,53.94
2/27/2018,53.99
2/28/2018,54.49
3/1/2018,55.03
3/2/2018,55.3
3/3/2018,55.01
3/4/2018,53.54
3/5/2018,53.48
3/6/2018,55.4
3/7/2018,56.55
3/8/2018,56.25
3/9/2018,57.6
3/10/2018,56.89
3/11/2018,55.83
3/12/2018,54.98
3/13/2018,55.22
3/14/2018,55.68
3/15/2018,56.95
3/16/2018,57.72
3/17/2018,57.26
3/18/2018,57.42
3/19/2018,57.93
3/20/2018,58.48
3/21/2018,58.54
3/22/2018,57.97
3/23/2018,57.6
3/24/2018,57.11
3/25/2018,56.94
3/26/2018,56.53
3/27/2018,54.11
3/28/2018,49.66
3/29/2018,48.9
3/30/2018,46.63
3/31/2018,46.19
4/1/2018,46.95
4/2/2018,45.21
4/3/2018,46.93
4/4/2018,45.25
4/5/2018,45.73
4/6/2018,43.62
4/7/2018,45.56
4/8/2018,42.49
4/9/2018,36.07
4/10/2018,41.28
4/11/2018,37.52
4/12/2018,38.25
4/13/2018,35.15
4/14/2018,30.86
4/15/2018,31.94
4/16/2018,33.73
4/17/2018,37.66
4/18/2018,39.4
4/19/2018,41.23
4/20/2018,36.38
4/21/2018,35.1
4/22/2018,35.61
4/23/2018,32.04
4/24/2018,31.5
4/25/2018,30.54
4/26/2018,30.7
4/27/2018,32.77
4/28/2018,34.3
4/29/2018,36.47
4/30/2018,34.26
5/1/2018,34.78
5/2/2018,32.82
5/3/2018,30.68
5/4/2018,31.19
5/5/2018,31.06
5/6/2018,30.11
5/7/2018,29.71
5/8/2018,30.14
5/9/2018,29.33
5/10/2018,29.11
5/11/2018,29.69
5/12/2018,30.97
5/13/2018,31.25
5/14/2018,29.23
5/15/2018,27.56
5/16/2018,26.42
5/17/2018,24.93
5/18/2018,25.45
5/19/2018,27.2
5/20/2018,26.09
5/21/2018,25.24
5/22/2018,24
5/23/2018,24.78
5/24/2018,23.87
5/25/2018,27.09
5/26/2018,27.69
5/27/2018,29.15
5/28/2018,29.6
5/29/2018,28.87
5/30/2018,32.52
5/31/2018,33.66
6/1/2018,32.55
6/2/2018,32.1
6/3/2018,33.62
6/4/2018,34.48
6/5/2018,36.42
6/6/2018,38.27
6/7/2018,38.18
6/8/2018,40.59
6/9/2018,38.01
6/10/2018,37.14
6/11/2018,32.83
6/12/2018,35.87
6/13/2018,36.34
6/14/2018,36.57
6/15/2018,36.31
6/16/2018,35.85
6/17/2018,34.55
6/18/2018,34.36
6/19/2018,34.75
6/20/2018,32.25
6/21/2018,32.97
6/22/2018,31.96
6/23/2018,35.04
6/24/2018,34.18
6/25/2018,33.81
6/26/2018,34.12
6/27/2018,34.3
6/28/2018,33.01
6/29/2018,32.89
6/30/2018,31.57
7/1/2018,33.22
7/2/2018,32.64
7/3/2018,33.25
7/4/2018,35.75
7/5/2018,34.21
7/6/2018,34.13
7/7/2018,32.98
7/8/2018,33.62
7/9/2018,33.3
7/10/2018,32.79
7/11/2018,31.66
7/12/2018,31.53
7/13/2018,32.29
7/14/2018,31.79
7/15/2018,30.96
7/16/2018,30.89
7/17/2018,31.58
7/18/2018,31.4
7/19/2018,32.72
7/20/2018,33.02
7/21/2018,33.28
7/22/2018,34.99
7/23/2018,35.29
7/24/2018,35.25
7/25/2018,34.71
7/26/2018,34.9
7/27/2018,33.81
7/28/2018,34.16
7/29/2018,34.27
7/30/2018,34.46
7/31/2018,34.69
8/1/2018,36.91
8/2/2018,37.06
8/3/2018,36.38
8/4/2018,37.65
8/5/2018,38.81
8/6/2018,37.58
8/7/2018,37.91
8/8/2018,39.17
8/9/2018,38.74
8/10/2018,39.39
8/11/2018,40.5
8/12/2018,39.22
8/13/2018,38.94
8/14/2018,38.95
8/15/2018,40.06
8/16/2018,40.61
8/17/2018,42.1
8/18/2018,40.4
8/19/2018,39.83
8/20/2018,37.52
8/21/2018,38.12
8/22/2018,37.55
8/23/2018,36.86
8/24/2018,37.1
8/25/2018,38.24
8/26/2018,37.61
8/27/2018,37.5
8/28/2018,37.93
8/29/2018,38.76
8/30/2018,38.49
8/31/2018,37.58
9/1/2018,38.59
9/2/2018,38.99
9/3/2018,39.73
9/4/2018,39.19
9/5/2018,39.13
9/6/2018,39.25
9/7/2018,38.8
9/8/2018,39.68
9/9/2018,39.85
9/10/2018,40.16
9/11/2018,39.84
9/12/2018,41.93
9/13/2018,42.79
9/14/2018,41.1
9/15/2018,39.93
9/16/2018,38.14
9/17/2018,39.57
9/18/2018,39.53
9/19/2018,38.4
9/20/2018,38.85
9/21/2018,38.93
9/22/2018,41.05
9/23/2018,40.01
9/24/2018,43.89
9/25/2018,44.81
9/26/2018,43.22
9/27/2018,41.92
9/28/2018,43.88
9/29/2018,45.58
9/30/2018,45.66
10/1/2018,45.6
10/2/2018,46.08
10/3/2018,45.54
10/4/2018,46.81
10/5/2018,48.25
10/6/2018,48.27
10/7/2018,47.73
10/8/2018,46.34
10/9/2018,47.27
10/10/2018,47.44
10/11/2018,47.82
10/12/2018,47.59
10/13/2018,47.89
10/14/2018,47.28
10/15/2018,45.76
10/16/2018,46.8
10/17/2018,45.88
10/18/2018,45.26
10/19/2018,46.42
10/20/2018,45.73
10/21/2018,46.39
10/22/2018,46.03
10/23/2018,45.8
10/24/2018,45.32
10/25/2018,46.75
10/26/2018,46.28
10/27/2018,46.12
10/28/2018,46.15
10/29/2018,46.41
10/30/2018,46.61
10/31/2018,45.04
11/1/2018,45.64
11/2/2018,46.75
11/3/2018,47.33
11/4/2018,46.98
11/5/2018,47.44
11/6/2018,48.13
11/7/2018,47.99
11/8/2018,48.82
11/9/2018,46.66
11/10/2018,46.91
11/11/2018,48.21
11/12/2018,47.77
11/13/2018,47.39
11/14/2018,45.62
11/15/2018,45.81
11/16/2018,44.15
11/17/2018,44.6
11/18/2018,43.94
11/19/2018,44.79
11/20/2018,45.62
11/21/2018,46.55
11/22/2018,49.13
11/23/2018,50.05
11/24/2018,52.24
11/25/2018,51.18
11/26/2018,51.28
11/27/2018,51.42
11/28/2018,51.34
11/29/2018,51.96
11/30/2018,52.44
12/1/2018,51.95
12/2/2018,52.81
12/3/2018,54.79
12/4/2018,56.72
12/5/2018,59.29
12/6/2018,58.31
12/7/2018,58.13
12/8/2018,58.06
12/9/2018,57.81
12/10/2018,57.82
12/11/2018,56.08
12/12/2018,56.92
12/13/2018,60.55
12/14/2018,58.93
12/15/2018,58.51
12/16/2018,58.47
12/17/2018,61.03
12/18/2018,62.1
12/19/2018,60.54
12/20/2018,61.77
12/21/2018,60.94
12/22/2018,61.05
12/23/2018,59.46
12/24/2018,57.62
12/25/2018,57.7
12/26/2018,59.91
12/27/2018,61.29
12/28/2018,60.96
12/29/2018,61.91
12/30/2018,61.06
12/31/2018,61.3
1/1/2019,62.97
1/2/2019,64.1
1/3/2019,63.52
1/4/2019,63.46
1/5/2019,63.42
1/6/2019,62.66
1/7/2019,63.23
1/8/2019,63.03
1/9/2019,62.94
1/10/2019,62.39
1/11/2019,62.03
1/12/2019,59.85
1/13/2019,62.04
1/14/2019,61.07
1/15/2019,61.53
1/16/2019,61.97
1/17/2019,62.4
1/18/2019,61.77
1/19/2019,62.27
1/20/2019,62.78
1/21/2019,62.15
1/22/2019,60.82
1/23/2019,60.83
1/24/2019,60.69
1/25/2019,61.66
1/26/2019,61.35
1/27/2019,59.78
1/28/2019,58.21
1/29/2019,59.93
1/30/2019,62.3
1/31/2019,62.1
2/1/2019,62.07
2/2/2019,60.39
2/3/2019,59.92
2/4/2019,60.09
2/5/2019,60.68
2/6/2019,60.55
2/7/2019,61.21
2/8/2019,61.73
2/9/2019,61.46
2/10/2019,61.35
2/11/2019,60.87
2/12/2019,58.26
2/13/2019,58.55
2/14/2019,58.28
2/15/2019,58.9
2/16/2019,58.42
2/17/2019,57.5
2/18/2019,57.57
2/19/2019,57.28
2/20/2019,57.12
2/21/2019,56.67
2/22/2019,55.57
2/23/2019,55.19
2/24/2019,56.3
2/25/2019,55.75
2/26/2019,55.19
2/27/2019,54.66
2/28/2019,54.55
3/1/2019,53.23
3/2/2019,52.92
3/3/2019,53.09
3/4/2019,53.86
3/5/2019,53.66
3/6/2019,52.36
3/7/2019,51.38
3/8/2019,51.19
3/9/2019,52.84
3/10/2019,52.98
3/11/2019,51.57
3/12/2019,51.98
3/13/2019,51.78
3/14/2019,49.91
3/15/2019,48.5
3/16/2019,51.43
3/17/2019,53.13
3/18/2019,51.29
3/19/2019,50.7
3/20/2019,51.78
3/21/2019,51.15
3/22/2019,51.76
3/23/2019,51.55
3/24/2019,50.52
3/25/2019,49.74
3/26/2019,50.65
3/27/2019,48.9
3/28/2019,50.45
3/29/2019,50.72
3/30/2019,49.71
3/31/2019,51.11
4/1/2019,51.84
4/2/2019,50.99
4/3/2019,50.41
4/4/2019,50.11
4/5/2019,48.73
4/6/2019,48.44
4/7/2019,47.46
4/8/2019,47.36
4/9/2019,48.71
4/10/2019,50.81
4/11/2019,51.25
4/12/2019,50.27
4/13/2019,50.88
4/14/2019,49.17
4/15/2019,49.78
4/16/2019,49.55
4/17/2019,49.6
4/18/2019,48.86
4/19/2019,48.53
4/20/2019,48.12
4/21/2019,49.23
4/22/2019,47.9
4/23/2019,48.73
4/24/2019,48.03
4/25/2019,48.46
4/26/2019,49.12
4/27/2019,49.08
4/28/2019,49.58
4/29/2019,49.15
4/30/2019,50.65
5/1/2019,52.32
5/2/2019,52.85
5/3/2019,52.96
5/4/2019,53.05
5/5/2019,52.54
5/6/2019,51.43
5/7/2019,54.35
5/8/2019,55.06
5/9/2019,54.47
5/10/2019,54.45
5/11/2019,54.04
5/12/2019,53.92
5/13/2019,51.67
5/14/2019,52.18
5/15/2019,51.25
5/16/2019,51.51
5/17/2019,50.36
5/18/2019,49.77
5/19/2019,49.38
5/20/2019,49.47
5/21/2019,48.66
5/22/2019,47.63
5/23/2019,47.48
5/24/2019,47.59
5/25/2019,46.57
5/26/2019,47.24
5/27/2019,47.28
5/28/2019,49.13
5/29/2019,48.91
5/30/2019,49.46
5/31/2019,49.07
6/1/2019,52.23
6/2/2019,51.37
6/3/2019,50.91
6/4/2019,49.69
6/5/2019,49.08
6/6/2019,48.42
6/7/2019,49.13
6/8/2019,47.6
6/9/2019,47.4
6/10/2019,46.37
6/11/2019,46.83
6/12/2019,47.72
6/13/2019,46.98
6/14/2019,46.99
6/15/2019,44.96
6/16/2019,44.54
6/17/2019,44.4
6/18/2019,42.55
6/19/2019,45.34
6/20/2019,44.28
6/21/2019,45.56
6/22/2019,45.21
6/23/2019,45.27
6/24/2019,43.61
6/25/2019,41.97
6/26/2019,40.48
6/27/2019,40.24
6/28/2019,40.11
6/29/2019,39.53
6/30/2019,39.66
